# z n1(z) n2(z) n3(z) n4(z) n5(z) n6(z) n7(z) n8(z) n9(z) n10(z) n11(z) n12(z) n13(z)
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.006006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.009009009009009009	0.031008318875133657	0.0001546716691124963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.012012012012012012	0.12708667807111435	0.0006340874245055851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.015015015015015015	0.22316503726709502	0.0011135031798986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.018018018018018018	0.3192433964630757	0.0015929189352917625	6.5463574556629685e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02102102102102102	0.4006640456735164	0.0019731334592167455	2.6425071511968265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.024024024024024024	0.4819775000193854	0.0023526109721715535	4.6303785568273585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02702702702702703	0.5632909543652544	0.0027320884851263615	6.61824996245789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03003003003003003	0.6446044087111233	0.003111565998081169	9.524390646779599e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03303303303303303	0.7259178630569922	0.0034910435110359767	0.000124311608351865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.036036036036036036	0.8072313174028612	0.0038705210239907847	0.00015337931023593404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03903903903903904	0.8885447717487303	0.004249998536945593	0.00018244701212000305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04204204204204204	1.0470356082563579	0.0058231294216784255	0.000211514714004072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04504504504504504	1.336023008634414	0.009417540424386368	0.00024058241588814107	1.6024128754761248e-06	3.1852767335034345e-06	0.0	2.061704274128941e-06	0.0	0.0	0.0	0.0	0.0	0.0	
0.04804804804804805	1.6250104090124702	0.01301195142709431	0.0002696501177722101	3.999739460521191e-06	7.950683147056099e-06	0.0	5.127864710784025e-06	0.0	0.0	0.0	0.0	0.0	0.0	
0.05105105105105105	1.9139978093905263	0.016606362429802256	0.000282893851891221	6.397066045566257e-06	1.2716089560608765e-05	0.0	8.19402514743911e-06	0.0	0.0	0.0	0.0	0.0	0.0	
0.05405405405405406	2.202985209768583	0.020200773432510193	0.00027320461792986465	8.703123058430013e-06	1.5510986622743413e-05	0.0	1.0210314254061428e-05	0.0	0.0	0.0	0.0	0.0	0.0	
0.057057057057057055	2.491972610146638	0.02379518443521813	0.00026351538396850833	1.0830753732399509e-05	1.445366042002091e-05	0.0	1.0210314254061428e-05	2.506754114129496e-06	0.0	0.0	0.0	0.0	0.0	
0.06006006006006006	2.7809600105246943	0.027389595437926073	0.000253826150007152	1.295838440636901e-05	1.3396334217298404e-05	0.0	1.0210314254061428e-05	5.778138474885997e-06	0.0	0.0	0.0	0.0	0.0	
0.06306306306306306	3.06994741090275	0.03098400644063401	0.0002441369160457957	1.5086015080338505e-05	1.23390080145759e-05	0.0	1.0210314254061428e-05	9.04952283564249e-06	0.0	0.0	0.0	0.0	0.0	
0.06606606606606606	3.3813470532220786	0.045198042741428135	0.00023444768208443934	1.7213645754308007e-05	1.1281681811853394e-05	0.0	1.0210314254061428e-05	1.0257062974662831e-05	0.0	0.0	0.0	0.0	0.0	
0.06906906906906907	3.700196920260078	0.06295303661755769	0.000224758448123083	1.934127642827751e-05	1.022435560913089e-05	0.0	1.0210314254061428e-05	8.797757452587535e-06	0.0	0.0	0.0	0.0	0.0	
0.07207207207207207	4.019046787298078	0.08070803049368726	0.00021506921416172665	2.1468907102247007e-05	9.167029406408383e-06	0.0	1.0210314254061428e-05	7.33845193051224e-06	0.0	0.0	0.0	0.0	0.0	
0.07507507507507508	4.3378966543360775	0.09846302436981683	0.00044214676675156	2.3596537776216512e-05	8.109703203685878e-06	0.0	1.0210314254061428e-05	5.8791464084369444e-06	0.0	0.0	0.0	0.0	0.0	
0.07807807807807808	4.656746521374077	0.11621801824594638	0.0007221656282347584	3.6373423643700916e-05	7.934401678565183e-06	0.0	9.069921435428916e-06	4.419840886361649e-06	0.0	0.0	0.0	0.0	0.0	
0.08108108108108109	4.975596388412077	0.13397301212207594	0.0010021844897179567	5.126683836148743e-05	7.934401678565183e-06	0.0	7.709317881683297e-06	2.9605353642863537e-06	0.0	0.0	0.0	0.0	0.0	
0.08408408408408408	5.294446255450076	0.15172800599820543	0.0012822033512011534	6.616025307927386e-05	7.934401678565183e-06	0.0	6.348714327937684e-06	1.5012298422110643e-06	0.0	0.0	0.0	0.0	0.0	
0.08708708708708708	5.59500407230848	0.1730978108280924	0.0015622222126843517	8.105366779706036e-05	7.934401678565183e-06	0.0	4.988110774192064e-06	4.192432013576974e-08	0.0	0.0	0.0	0.0	0.0	
